Unnamed: 0,Sqft,Floor,TotalFloor,Bedroom,Living.Room,Bathroom,Price
1.02689424288948,-0.06513621677529582,-0.01427755558833568,-0.7730161429946817,0.1567089695935246,-1.8621196485545735,0.26475535141183243,36000
-1.6321175476698575,-0.900815953942126,-0.01427755558833568,-0.7730161429946817,-0.8175299257107979,-1.8621196485545735,-1.2364947730772387,24028
-0.2890175225816031,-0.5252295552154608,-0.5223616027318706,-1.1640713682743442,0.1567089695935246,0.39871267769050894,0.26475535141183243,26000
1.358591010218968,-1.1120833032258752,-1.0304456498754055,-0.7730161429946817,-1.7917688210151204,-1.8621196485545735,-1.2364947730772387,33000
0.5864444370913076,1.8127957768580305,-0.5223616027318706,-0.7730161429946817,0.1567089695935246,0.39871267769050894,1.7660054759009034,90000
-0.20201509180665544,1.1789937290067831,-0.2683195791601031,2.7464808845222812,0.1567089695935246,0.39871267769050894,0.26475535141183243,88000
0.2764982774555566,0.21185875228561984,-0.776403626303638,0.2046219202044746,1.130947864897847,0.39871267769050894,0.26475535141183243,75000
1.5054076121516922,-0.6660744547379602,-0.776403626303638,-0.968543755634513,0.1567089695935246,0.39871267769050894,0.26475535141183243,21000
-0.02257257833332593,2.1602131956801958,-0.776403626303638,-0.3819609177150192,0.1567089695935246,0.39871267769050894,1.7660054759009034,160000
1.124771977511296,0.5780554910441186,-0.01427755558833568,1.182259983403631,1.130947864897847,0.39871267769050894,0.26475535141183243,70000
0.9235788563442298,0.4606847414420357,-0.01427755558833568,-0.7730161429946817,1.130947864897847,0.39871267769050894,0.26475535141183243,75000
0.8257011217224136,-1.2764023526687913,0.7478485151269667,-0.3819609177150192,-0.8175299257107979,0.39871267769050894,-1.2364947730772387,32000
0.015490985130713666,-0.14964315648879534,1.7640166094140364,1.964370433962956,-0.8175299257107979,0.39871267769050894,0.26475535141183243,55000
1.668537169854719,0.6672572607417014,-0.01427755558833568,1.3777875960434622,-0.8175299257107979,0.39871267769050894,0.26475535141183243,82000
1.5108452640751264,0.22594324223786977,-0.2683195791601031,-0.7730161429946817,0.1567089695935246,0.39871267769050894,0.26475535141183243,50000
0.26018532168525393,0.3104501819513696,-0.5223616027318706,-0.7730161429946817,1.130947864897847,0.39871267769050894,0.26475535141183243,57000
1.2063367563628096,-0.24353975617046178,-1.0304456498754055,-1.3595989809141755,1.130947864897847,0.39871267769050894,0.26475535141183243,30000
-0.1313256168020105,-0.2059811162977953,-0.01427755558833568,0.4001495328443059,0.1567089695935246,0.39871267769050894,0.26475535141183243,49800
0.12968167552283244,-0.201286286313712,-0.01427755558833568,0.4001495328443059,0.1567089695935246,0.39871267769050894,0.26475535141183243,49800
0.1623075870634378,1.0240643395320332,0.23976446798343176,0.9867323707637997,2.1051867602021694,0.39871267769050894,1.7660054759009034,55000
-1.218856001488856,1.8221854368261972,0.49380649155519923,0.9867323707637997,1.130947864897847,0.39871267769050894,0.26475535141183243,150000
-1.1644794822545137,-0.14964315648879534,0.23976446798343176,0.5956771454841371,0.1567089695935246,0.39871267769050894,0.26475535141183243,92000
-0.1530762244957474,1.5358008077971148,2.2721006565575714,1.964370433962956,2.1051867602021694,0.39871267769050894,3.267255600389974,100000
-0.5826507264470514,-0.31396220593171137,0.23976446798343176,-0.7730161429946817,-0.8175299257107979,0.39871267769050894,-1.2364947730772387,57000
-1.7517458899854104,-1.0275763635123754,-0.2683195791601031,0.5956771454841371,-1.7917688210151204,-4.122951974799656,-1.2364947730772387,48000
-0.43583412451432724,-0.8632573140694594,1.001890538698734,0.5956771454841371,-1.7917688210151204,-1.8621196485545735,-1.2364947730772387,48800
0.7658869505646371,1.0052850195957002,2.018058632985804,1.3777875960434622,1.130947864897847,0.39871267769050894,0.26475535141183243,135000
0.03724159282445058,2.667254833961194,-1.2844876734471729,-0.7730161429946817,0.1567089695935246,0.39871267769050894,0.26475535141183243,160000
1.4401557890704815,0.019370722938203983,-0.2683195791601031,-1.1640713682743442,1.130947864897847,0.39871267769050894,0.26475535141183243,59800
-0.0008219706395890172,-0.1214741765842955,-0.01427755558833568,-0.7730161429946817,-0.8175299257107979,0.39871267769050894,-1.2364947730772387,53000
-0.04432318602706284,0.3198398419195362,1.001890538698734,-0.18643330507518793,0.1567089695935246,0.39871267769050894,0.26475535141183243,90000
-0.3053304783519058,0.6813417506939514,-0.01427755558833568,-0.7730161429946817,1.130947864897847,0.39871267769050894,0.26475535141183243,77999
-1.0231005322452238,2.3573960550116952,3.288268750844641,1.964370433962956,2.1051867602021694,2.6595450039355915,3.267255600389974,140000
-0.6261519418345253,0.6062244709486184,-0.2683195791601031,0.2046219202044746,0.1567089695935246,0.39871267769050894,0.26475535141183243,75000
-1.5559904207417783,-0.24353975617046178,-1.2844876734471729,-1.3595989809141755,1.130947864897847,0.39871267769050894,0.26475535141183243,65000
-1.5614280726652123,-0.4782812553746274,-1.0304456498754055,0.5956771454841371,0.1567089695935246,0.39871267769050894,0.26475535141183243,36000
-1.3928608630387513,-0.7130227545787933,-1.0304456498754055,-1.3595989809141755,0.1567089695935246,0.39871267769050894,-1.2364947730772387,26000
-0.033447882180194385,-0.43602778551787763,0.23976446798343176,-0.7730161429946817,-0.8175299257107979,0.39871267769050894,-1.2364947730772387,59500
1.266150927520586,-0.6191261548971269,-0.776403626303638,0.2046219202044746,0.1567089695935246,0.39871267769050894,-1.2364947730772387,35000
-1.430924426502791,-0.6191261548971269,-0.5223616027318706,-1.1640713682743442,0.1567089695935246,0.39871267769050894,-1.2364947730772387,33500
-1.7299952822916735,-1.0886091533054585,-0.5223616027318706,-0.7730161429946817,-0.8175299257107979,-1.8621196485545735,-1.2364947730772387,29002
0.6625715640193868,0.28697603203095307,-0.776403626303638,-0.7730161429946817,1.130947864897847,0.39871267769050894,0.26475535141183243,48000
1.0649578063535197,0.46537957142611897,-1.0304456498754055,0.5956771454841371,1.130947864897847,0.39871267769050894,0.26475535141183243,100000
-0.07694909756766821,-0.02757757690262908,-1.0304456498754055,-0.7730161429946817,-0.8175299257107979,0.39871267769050894,0.26475535141183243,48800
-0.6968414168391702,0.08509834271537027,-0.776403626303638,-0.7730161429946817,0.1567089695935246,0.39871267769050894,0.26475535141183243,33500
0.5320679178569653,0.46537957142611897,-1.0304456498754055,0.5956771454841371,1.130947864897847,0.39871267769050894,0.26475535141183243,100000
